USNWR Rank,file date,Hospital,MS-DRG,MS-DRG TITLE,"DE-IDENTIFIED
MIN","DE-IDENTIFIED
MAX","Aetna Commercial A  VW
RATE","Aetna Commercial P
RATE","Aetna VHAN A VW
RATE","Aetna VHAN P
RATE","Aetna AWH A VW
RATE","Aetna AWH P
RATE","Aetna TN Preferred A VW
RATE","Aetna TN Preferred B
RATE","BLUE CROSS BLUE SHIELD OF TENNESSEE - P VUMC
RATE","CIGNA VUMCAO
RATE","HUMANA VUMCP
RATE","HUMANA VUMC
RATE","UNITED HEALTHCARE Comm
A",Aetna TRANSPLANT RATES MIN,Aetna TRANSPLANT RATES MAX,Humana NTN TRANSPLANT RATES MIN,Humana NTN TRANSPLANT RATES MAX,Optum TRANSPLANT RATES MIN,Optum TRANSPLANT RATES MAX,Wellcare of TN @100% TRANSPLANT RATES,BCBS MA @105% TRANSPLANT RATES,BCBS DSNP @105% TRANSPLANT RATES,VA CCN @100% TRANSPLANT RATES,Humana MA @ 100% TRANSPLANT RATES
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,"$9,197.00 ","$55,230.87 ","$38,788.30 ","$50,569.26 ","$27,992.48 ","$36,901.83 ","$27,629.40 ","$36,419.42 ","$34,273.96 ","$44,686.40 ","$32,229.88 ","$39,651.56 ","$54,609.98 ","$42,057.16 ","$44,353.79 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,"$6,276.19 ","$37,199.81 ","$26,125.20 ","$34,060.06 ","$18,853.85 ","$24,854.59 ","$18,609.31 ","$24,529.67 ","$23,084.64 ","$30,097.76 ","$21,992.87 ","$26,706.63 ","$36,781.62 ","$28,326.88 ","$29,873.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,332,RECTAL RESECTION WITH MCC,"$13,838.96 ","$90,485.95 ","$63,547.74 ","$82,848.74 ","$45,860.69 ","$60,457.08 ","$45,265.86 ","$59,666.74 ","$56,151.79 ","$73,210.72 ","$60,619.86 ","$64,962.03 ","$89,468.74 ","$68,903.18 ","$72,665.80 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,333,RECTAL RESECTION WITH CC,"$9,224.42 ","$49,349.06 ","$32,708.06 ","$42,642.30 ","$23,604.53 ","$31,117.29 ","$23,298.36 ","$30,710.50 ","$28,901.36 ","$37,681.60 ","$40,406.46 ","$33,436.00 ","$46,049.61 ","$35,464.51 ","$37,401.13 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,334,RECTAL RESECTION WITHOUT CC/MCC,"$6,337.08 ","$35,004.93 ","$24,583.75 ","$32,050.44 ","$17,741.43 ","$23,388.11 ","$17,511.31 ","$23,082.36 ","$21,722.59 ","$28,321.92 ","$27,758.82 ","$25,130.88 ","$34,611.41 ","$26,655.53 ","$28,111.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,335,PERITONEAL ADHESIOLYSIS WITH MCC,"$18,164.28 ","$98,882.14 ","$59,433.64 ","$77,485.10 ","$42,891.66 ","$56,543.07 ","$42,335.33 ","$55,803.90 ","$52,516.51 ","$68,471.04 ","$80,963.58 ","$60,756.38 ","$83,676.51 ","$64,442.38 ","$67,961.40 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,336,PERITONEAL ADHESIOLYSIS WITH CC,"$8,919.51 ","$49,659.92 ","$34,875.86 ","$45,468.52 ","$25,168.97 ","$33,179.67 ","$24,842.52 ","$32,745.92 ","$30,816.87 ","$40,179.04 ","$39,070.84 ","$35,652.05 ","$49,101.66 ","$37,815.01 ","$39,879.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,"$5,797.92 ","$35,513.95 ","$24,941.23 ","$32,516.49 ","$17,999.42 ","$23,728.21 ","$17,765.95 ","$23,418.01 ","$22,038.47 ","$28,733.76 ","$25,397.06 ","$25,496.31 ","$35,114.71 ","$27,043.14 ","$28,519.89 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,"$13,067.60 ","$74,617.89 ","$42,757.27 ","$55,743.70 ","$30,856.77 ","$40,677.76 ","$30,456.54 ","$40,145.99 ","$37,781.00 ","$49,258.88 ","$61,096.29 ","$43,708.86 ","$60,197.88 ","$46,360.61 ","$48,892.24 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,"$7,913.96 ","$58,178.98 ","$25,894.52 ","$33,759.32 ","$18,687.38 ","$24,635.13 ","$18,444.99 ","$24,313.08 ","$22,880.81 ","$29,832.00 ","$47,636.29 ","$26,470.82 ","$36,456.84 ","$28,076.76 ","$29,609.96 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,"$5,735.40 ","$36,110.41 ","$18,766.27 ","$24,466.04 ","$13,543.11 ","$17,853.57 ","$13,367.45 ","$17,620.17 ","$16,582.17 ","$21,619.84 ","$29,566.79 ","$19,183.92 ","$26,420.99 ","$20,347.78 ","$21,458.92 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,"$8,041.97 ","$50,384.30 ","$35,384.59 ","$46,131.76 ","$25,536.11 ","$33,663.65 ","$25,204.89 ","$33,223.57 ","$31,266.38 ","$40,765.12 ","$35,226.87 ","$36,172.10 ","$49,817.90 ","$38,366.60 ","$40,461.70 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,"$6,691.14 ","$42,670.06 ","$21,893.47 ","$28,543.05 ","$15,799.93 ","$20,828.68 ","$15,594.99 ","$20,556.39 ","$19,345.42 ","$25,222.56 ","$34,937.76 ","$22,380.72 ","$30,823.77 ","$23,738.53 ","$25,034.82 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,"$4,980.80 ","$24,132.78 ","$16,948.30 ","$22,095.92 ","$12,231.14 ","$16,124.02 ","$12,072.49 ","$15,913.23 ","$14,975.79 ","$19,525.44 ","$17,454.63 ","$17,325.50 ","$23,861.49 ","$18,376.61 ","$19,380.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,"$13,077.40 ","$93,282.31 ","$42,789.35 ","$55,785.53 ","$30,879.92 ","$40,708.28 ","$30,479.39 ","$40,176.11 ","$37,809.35 ","$49,295.84 ","$76,378.50 ","$43,741.66 ","$60,243.05 ","$46,395.40 ","$48,928.92 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,"$7,366.28 ","$42,207.55 ","$24,102.52 ","$31,423.05 ","$17,394.14 ","$22,930.29 ","$17,168.53 ","$22,630.53 ","$21,297.37 ","$27,767.52 ","$34,559.06 ","$24,638.94 ","$33,933.90 ","$26,133.75 ","$27,560.84 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,"$5,705.42 ","$27,735.08 ","$19,478.18 ","$25,394.18 ","$14,056.88 ","$18,530.85 ","$13,874.55 ","$18,288.60 ","$17,211.23 ","$22,440.00 ","$19,993.52 ","$19,911.68 ","$27,423.29 ","$21,119.69 ","$22,272.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,347,ANAL AND STOMAL PROCEDURES WITH MCC,"$9,887.23 ","$53,547.18 ","$37,605.86 ","$49,027.69 ","$27,139.14 ","$35,776.89 ","$26,787.13 ","$35,309.19 ","$33,229.14 ","$43,324.16 ","$43,309.79 ","$38,442.81 ","$52,945.23 ","$40,775.07 ","$43,001.69 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,348,ANAL AND STOMAL PROCEDURES WITH CC,"$5,272.69 ","$29,201.23 ","$20,507.84 ","$26,736.58 ","$14,799.96 ","$19,510.44 ","$14,608.00 ","$19,255.39 ","$18,121.06 ","$23,626.24 ","$23,096.38 ","$20,964.26 ","$28,872.96 ","$22,236.13 ","$23,450.39 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,"$4,028.89 ","$21,553.85 ","$14,960.77 ","$19,504.72 ","$10,796.78 ","$14,233.15 ","$10,656.74 ","$14,047.08 ","$13,219.57 ","$17,235.68 ","$17,648.05 ","$15,293.73 ","$21,063.23 ","$16,221.58 ","$17,107.39 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,"$11,104.54 ","$59,407.36 ","$37,465.31 ","$48,844.45 ","$27,037.71 ","$35,643.18 ","$26,687.02 ","$35,177.23 ","$33,104.95 ","$43,162.24 ","$48,642.08 ","$38,299.13 ","$52,747.35 ","$40,622.68 ","$42,840.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,"$6,638.74 ","$35,516.11 ","$22,768.84 ","$29,684.30 ","$16,431.66 ","$21,661.47 ","$16,218.53 ","$21,378.30 ","$20,118.91 ","$26,231.04 ","$29,080.19 ","$23,275.58 ","$32,056.21 ","$24,687.67 ","$26,035.80 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,"$4,264.08 ","$23,993.56 ","$16,850.53 ","$21,968.45 ","$12,160.58 ","$16,031.00 ","$12,002.85 ","$15,821.43 ","$14,889.40 ","$19,412.80 ","$18,678.26 ","$17,225.55 ","$23,723.83 ","$18,270.60 ","$19,268.31 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,"$10,833.56 ","$65,439.55 ","$45,957.80 ","$59,916.31 ","$33,166.51 ","$43,722.63 ","$32,736.32 ","$43,151.06 ","$40,609.04 ","$52,946.08 ","$47,455.09 ","$46,980.62 ","$64,703.90 ","$49,830.87 ","$52,551.99 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,"$6,676.85 ","$38,785.60 ","$27,238.89 ","$35,512.01 ","$19,657.58 ","$25,914.12 ","$19,402.61 ","$25,575.35 ","$24,068.72 ","$31,380.80 ","$29,247.14 ","$27,845.11 ","$38,349.58 ","$29,534.43 ","$31,147.23 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,"$5,443.27 ","$29,566.68 ","$20,764.50 ","$27,071.19 ","$14,985.18 ","$19,754.61 ","$14,790.81 ","$19,496.36 ","$18,347.84 ","$23,921.92 ","$23,843.60 ","$21,226.63 ","$29,234.30 ","$22,514.41 ","$23,743.86 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,"$15,367.22 ","$93,350.82 ","$65,559.72 ","$85,471.81 ","$47,312.69 ","$62,371.21 ","$46,699.01 ","$61,555.84 ","$57,929.61 ","$75,528.64 ","$67,314.23 ","$67,018.79 ","$92,301.41 ","$71,084.72 ","$74,966.47 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,"$8,214.41 ","$49,024.74 ","$34,429.77 ","$44,886.94 ","$24,847.04 ","$32,755.28 ","$24,524.76 ","$32,327.07 ","$30,422.70 ","$39,665.12 ","$35,982.23 ","$35,196.03 ","$48,473.62 ","$37,331.32 ","$39,369.89 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,"$5,271.30 ","$29,127.27 ","$20,455.90 ","$26,668.86 ","$14,762.48 ","$19,461.03 ","$14,571.00 ","$19,206.62 ","$18,075.16 ","$23,566.40 ","$23,090.28 ","$20,911.16 ","$28,799.83 ","$22,179.81 ","$23,390.99 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,"$5,815.11 ","$42,250.85 ","$29,672.52 ","$38,684.79 ","$21,413.86 ","$28,229.39 ","$21,136.11 ","$27,860.35 ","$26,219.11 ","$34,184.48 ","$25,472.40 ","$30,332.90 ","$41,775.88 ","$32,173.15 ","$33,930.04 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,"$3,396.76 ","$23,423.63 ","$16,450.27 ","$21,446.63 ","$11,871.72 ","$15,650.21 ","$11,717.74 ","$15,445.62 ","$14,535.72 ","$18,951.68 ","$14,879.09 ","$16,816.39 ","$23,160.31 ","$17,836.61 ","$18,810.62 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,"$2,260.32 ","$16,262.54 ","$11,421.09 ","$14,889.95 ","$8,242.29 ","$10,865.62 ","$8,135.38 ","$10,723.57 ","$10,091.85 ","$13,157.76 ","$9,901.07 ","$11,675.27 ","$16,079.72 ","$12,383.59 ","$13,059.82 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,"$6,843.25 ","$37,595.71 ","$26,403.24 ","$34,422.55 ","$19,054.51 ","$25,119.11 ","$18,807.36 ","$24,790.74 ","$23,330.32 ","$30,418.08 ","$29,976.03 ","$26,990.86 ","$37,173.07 ","$28,628.36 ","$30,191.67 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,"$4,300.79 ","$23,008.51 ","$15,698.65 ","$20,466.71 ","$11,329.29 ","$14,935.14 ","$11,182.34 ","$14,739.89 ","$13,871.57 ","$18,085.76 ","$18,839.11 ","$16,048.03 ","$22,102.09 ","$17,021.64 ","$17,951.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,"$3,471.40 ","$19,082.17 ","$11,358.45 ","$14,808.29 ","$8,197.09 ","$10,806.03 ","$8,090.77 ","$10,664.76 ","$10,036.51 ","$13,085.60 ","$15,624.26 ","$11,611.24 ","$15,991.54 ","$12,315.68 ","$12,988.20 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,374,DIGESTIVE MALIGNANCY WITH MCC,"$9,518.07 ","$52,594.08 ","$31,591.31 ","$41,186.36 ","$22,798.60 ","$30,054.86 ","$22,502.89 ","$29,661.96 ","$27,914.58 ","$36,395.04 ","$43,063.44 ","$32,294.39 ","$44,477.34 ","$34,253.65 ","$36,124.15 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,375,DIGESTIVE MALIGNANCY WITH CC,"$5,625.68 ","$32,392.94 ","$18,407.26 ","$23,997.99 ","$13,284.02 ","$17,512.02 ","$13,111.72 ","$17,283.09 ","$16,264.95 ","$21,206.24 ","$26,522.97 ","$18,816.92 ","$25,915.54 ","$19,958.52 ","$21,048.40 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,"$4,179.69 ","$29,742.22 ","$13,675.97 ","$17,829.70 ","$9,869.58 ","$13,010.84 ","$9,741.57 ","$12,840.75 ","$12,084.30 ","$15,755.52 ","$24,352.60 ","$13,980.34 ","$19,254.37 ","$14,828.50 ","$15,638.25 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,"$5,283.85 ","$39,131.47 ","$27,481.80 ","$35,828.69 ","$19,832.87 ","$26,145.21 ","$19,575.63 ","$25,803.42 ","$24,283.35 ","$31,660.64 ","$23,145.25 ","$28,093.42 ","$38,691.57 ","$29,797.81 ","$31,424.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,378,GASTROINTESTINAL HEMORRHAGE WITH CC,"$3,174.12 ","$21,605.08 ","$15,173.12 ","$19,781.56 ","$10,950.03 ","$14,435.17 ","$10,808.00 ","$14,246.46 ","$13,407.21 ","$17,480.32 ","$13,903.84 ","$15,510.80 ","$21,362.20 ","$16,451.82 ","$17,350.21 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,"$2,492.72 ","$13,858.84 ","$9,732.98 ","$12,689.12 ","$7,024.03 ","$9,259.61 ","$6,932.92 ","$9,138.56 ","$8,600.21 ","$11,212.96 ","$10,919.07 ","$9,949.59 ","$13,703.04 ","$10,553.22 ","$11,129.50 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,380,COMPLICATED PEPTIC ULCER WITH MCC,"$8,198.14 ","$43,858.65 ","$28,768.12 ","$37,505.70 ","$20,761.18 ","$27,368.98 ","$20,491.89 ","$27,011.19 ","$25,419.97 ","$33,142.56 ","$35,910.97 ","$29,408.37 ","$40,502.58 ","$31,192.53 ","$32,895.87 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,381,COMPLICATED PEPTIC ULCER WITH CC,"$4,209.69 ","$23,051.65 ","$16,189.04 ","$21,106.04 ","$11,683.19 ","$15,401.68 ","$11,531.66 ","$15,200.34 ","$14,304.89 ","$18,650.72 ","$18,440.05 ","$16,549.33 ","$22,792.52 ","$17,553.36 ","$18,511.90 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,"$3,128.57 ","$16,737.30 ","$11,737.32 ","$15,302.23 ","$8,470.51 ","$11,166.47 ","$8,360.64 ","$11,020.50 ","$10,371.28 ","$13,522.08 ","$13,704.32 ","$11,998.54 ","$16,524.95 ","$12,726.47 ","$13,421.43 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,"$5,816.04 ","$31,114.83 ","$20,026.62 ","$26,109.20 ","$14,452.67 ","$19,052.62 ","$14,265.21 ","$18,803.55 ","$17,695.84 ","$23,071.84 ","$25,476.47 ","$20,472.33 ","$28,195.44 ","$21,714.35 ","$22,900.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,"$2,267.29 ","$19,412.38 ","$13,633.19 ","$17,773.93 ","$9,838.71 ","$12,970.14 ","$9,711.10 ","$12,800.59 ","$12,046.51 ","$15,706.24 ","$9,931.61 ","$13,936.61 ","$19,194.15 ","$14,782.12 ","$15,589.34 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,385,INFLAMMATORY BOWEL DISEASE WITH MCC,"$5,185.77 ","$35,220.28 ","$24,734.99 ","$32,247.61 ","$17,850.58 ","$23,532.00 ","$17,619.05 ","$23,224.37 ","$21,856.23 ","$28,496.16 ","$22,715.65 ","$25,285.48 ","$34,824.35 ","$26,819.52 ","$28,284.06 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,386,INFLAMMATORY BOWEL DISEASE WITH CC,"$3,430.69 ","$21,611.61 ","$15,177.70 ","$19,787.54 ","$10,953.34 ","$14,439.53 ","$10,811.27 ","$14,250.76 ","$13,411.26 ","$17,485.60 ","$15,027.72 ","$15,515.49 ","$21,368.66 ","$16,456.79 ","$17,355.45 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,"$2,575.92 ","$15,520.77 ","$10,900.14 ","$14,210.78 ","$7,866.34 ","$10,370.01 ","$7,764.31 ","$10,234.44 ","$9,631.54 ","$12,557.60 ","$11,283.51 ","$11,142.73 ","$15,346.29 ","$11,818.74 ","$12,464.13 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,"$6,522.07 ","$34,891.97 ","$23,095.77 ","$30,110.52 ","$16,667.60 ","$21,972.50 ","$16,451.41 ","$21,685.26 ","$20,407.79 ","$26,607.68 ","$28,569.15 ","$23,609.78 ","$32,516.49 ","$25,042.15 ","$26,409.63 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,389,GASTROINTESTINAL OBSTRUCTION WITH CC,"$3,256.39 ","$17,876.62 ","$12,554.64 ","$16,367.79 ","$9,060.35 ","$11,944.04 ","$8,942.83 ","$11,787.90 ","$11,093.48 ","$14,463.68 ","$14,264.22 ","$12,834.05 ","$17,675.65 ","$13,612.67 ","$14,356.02 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,"$2,239.87 ","$12,673.30 ","$8,900.38 ","$11,603.64 ","$6,423.17 ","$8,467.51 ","$6,339.85 ","$8,356.81 ","$7,864.52 ","$10,253.76 ","$9,811.48 ","$9,098.46 ","$12,530.83 ","$9,650.45 ","$10,177.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC","$3,398.62 ","$27,069.43 ","$19,010.70 ","$24,784.71 ","$13,719.51 ","$18,086.11 ","$13,541.56 ","$17,849.67 ","$16,798.16 ","$21,901.44 ","$14,887.23 ","$19,433.79 ","$26,765.13 ","$20,612.81 ","$21,738.42 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC","$2,114.84 ","$16,627.99 ","$11,677.74 ","$15,224.55 ","$8,427.51 ","$11,109.79 ","$8,318.20 ","$10,964.55 ","$10,318.64 ","$13,453.44 ","$7,411.04 ","$11,937.63 ","$16,441.07 ","$12,661.87 ","$13,353.30 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,"$6,140.01 ","$35,970.76 ","$25,262.05 ","$32,934.75 ","$18,230.94 ","$24,033.42 ","$17,994.48 ","$23,719.24 ","$22,321.95 ","$29,103.36 ","$26,895.56 ","$25,824.27 ","$35,566.39 ","$27,390.99 ","$28,886.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,"$3,979.62 ","$21,290.27 ","$14,338.99 ","$18,694.10 ","$10,348.07 ","$13,641.61 ","$10,213.85 ","$13,463.28 ","$12,670.16 ","$16,519.36 ","$17,432.23 ","$14,658.12 ","$20,187.84 ","$15,547.40 ","$16,396.40 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,"$3,033.45 ","$17,542.96 ","$9,925.47 ","$12,940.07 ","$7,162.94 ","$9,442.74 ","$7,070.04 ","$9,319.30 ","$8,770.30 ","$11,434.72 ","$14,363.98 ","$10,146.36 ","$13,974.05 ","$10,761.93 ","$11,349.61 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC","$14,037.42 ","$124,655.57 ","$87,544.85 ","$114,134.37 ","$63,178.76 ","$83,287.09 ","$62,359.30 ","$82,198.29 ","$77,356.02 ","$100,856.80 ","$61,489.24 ","$89,493.22 ","$123,254.23 ","$94,922.64 ","$100,106.10 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC","$10,054.09 ","$62,583.38 ","$43,951.93 ","$57,301.21 ","$31,718.93 ","$41,814.32 ","$31,307.51 ","$41,267.69 ","$38,836.62 ","$50,635.20 ","$44,040.72 ","$44,930.11 ","$61,879.84 ","$47,655.95 ","$50,258.31 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC","$8,565.33 ","$46,029.35 ","$32,326.13 ","$42,144.37 ","$23,328.90 ","$30,753.94 ","$23,026.31 ","$30,351.90 ","$28,563.88 ","$37,241.60 ","$37,519.41 ","$33,045.57 ","$45,511.90 ","$35,050.40 ","$36,964.40 ",,,,,,,,,,,
